"id","pricelist_id/id","categ_id/id","ile1_id/id","ile2_id/id","fixed_price","official_price","applied_on","date_start"
"fretlist0_item2016","revatua_armateur.fretlist0","revatua_armateur.product_cat_mc","l10n_pf_islands.state_pf_96","l10n_pf_islands.state_pf_44",13592,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2017","revatua_armateur.fretlist0","revatua_armateur.product_cat_mc","l10n_pf_islands.state_pf_48","l10n_pf_islands.state_pf_44",13592,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2018","revatua_armateur.fretlist0","revatua_armateur.product_cat_mc","l10n_pf_islands.state_pf_90","l10n_pf_islands.state_pf_44",13592,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2019","revatua_armateur.fretlist0","revatua_armateur.product_cat_mc","l10n_pf_islands.state_pf_42","l10n_pf_islands.state_pf_44",13592,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2020","revatua_armateur.fretlist0","revatua_armateur.product_cat_mc","l10n_pf_islands.state_pf_110","l10n_pf_islands.state_pf_44",13592,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2021","revatua_armateur.fretlist0","revatua_armateur.product_cat_mc","l10n_pf_islands.state_pf_109","l10n_pf_islands.state_pf_44",13592,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2022","revatua_armateur.fretlist0","revatua_armateur.product_cat_mc","l10n_pf_islands.state_pf_98","l10n_pf_islands.state_pf_44",13592,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2023","revatua_armateur.fretlist0","revatua_armateur.product_cat_mc","l10n_pf_islands.state_pf_37","l10n_pf_islands.state_pf_44",13592,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2024","revatua_armateur.fretlist0","revatua_armateur.product_cat_mc","l10n_pf_islands.state_pf_100","l10n_pf_islands.state_pf_44",13592,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2025","revatua_armateur.fretlist0","revatua_armateur.product_cat_mc","l10n_pf_islands.state_pf_58","l10n_pf_islands.state_pf_44",13592,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2026","revatua_armateur.fretlist0","revatua_armateur.product_cat_mc","l10n_pf_islands.state_pf_91","l10n_pf_islands.state_pf_44",13592,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2027","revatua_armateur.fretlist0","revatua_armateur.product_cat_mc","l10n_pf_islands.state_pf_112","l10n_pf_islands.state_pf_44",13592,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2028","revatua_armateur.fretlist0","revatua_armateur.product_cat_mc","l10n_pf_islands.state_pf_89","l10n_pf_islands.state_pf_44",13592,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2029","revatua_armateur.fretlist0","revatua_armateur.product_cat_mc","l10n_pf_islands.state_pf_92","l10n_pf_islands.state_pf_44",13592,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2030","revatua_armateur.fretlist0","revatua_armateur.product_cat_mc","l10n_pf_islands.state_pf_24","l10n_pf_islands.state_pf_44",13592,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2031","revatua_armateur.fretlist0","revatua_armateur.product_cat_mc","l10n_pf_islands.state_pf_101","l10n_pf_islands.state_pf_44",13592,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2032","revatua_armateur.fretlist0","revatua_armateur.product_cat_mc","l10n_pf_islands.state_pf_22","l10n_pf_islands.state_pf_44",13592,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2033","revatua_armateur.fretlist0","revatua_armateur.product_cat_mc","l10n_pf_islands.state_pf_18","l10n_pf_islands.state_pf_44",13592,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2034","revatua_armateur.fretlist0","revatua_armateur.product_cat_mc","l10n_pf_islands.state_pf_66","l10n_pf_islands.state_pf_44",13592,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2035","revatua_armateur.fretlist0","revatua_armateur.product_cat_mc","l10n_pf_islands.state_pf_15","l10n_pf_islands.state_pf_44",13592,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2036","revatua_armateur.fretlist0","revatua_armateur.product_cat_mc","l10n_pf_islands.state_pf_14","l10n_pf_islands.state_pf_44",13592,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2037","revatua_armateur.fretlist0","revatua_armateur.product_cat_mc","l10n_pf_islands.state_pf_93","l10n_pf_islands.state_pf_44",13592,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2038","revatua_armateur.fretlist0","revatua_armateur.product_cat_mc","l10n_pf_islands.state_pf_13","l10n_pf_islands.state_pf_44",13592,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2039","revatua_armateur.fretlist0","revatua_armateur.product_cat_mc","l10n_pf_islands.state_pf_8","l10n_pf_islands.state_pf_44",13592,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2040","revatua_armateur.fretlist0","revatua_armateur.product_cat_mc","l10n_pf_islands.state_pf_3","l10n_pf_islands.state_pf_44",13592,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2041","revatua_armateur.fretlist0","revatua_armateur.product_cat_mc","l10n_pf_islands.state_pf_57","l10n_pf_islands.state_pf_44",13592,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2042","revatua_armateur.fretlist0","revatua_armateur.product_cat_mc","l10n_pf_islands.state_pf_56","l10n_pf_islands.state_pf_44",13592,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2043","revatua_armateur.fretlist0","revatua_armateur.product_cat_mc","l10n_pf_islands.state_pf_2","l10n_pf_islands.state_pf_44",13592,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2044","revatua_armateur.fretlist0","revatua_armateur.product_cat_mc","l10n_pf_islands.state_pf_99","l10n_pf_islands.state_pf_44",13592,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2045","revatua_armateur.fretlist0","revatua_armateur.product_cat_mc","l10n_pf_islands.state_pf_87","l10n_pf_islands.state_pf_44",11891,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2046","revatua_armateur.fretlist0","revatua_armateur.product_cat_mc","l10n_pf_islands.state_pf_62","l10n_pf_islands.state_pf_44",11891,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2047","revatua_armateur.fretlist0","revatua_armateur.product_cat_mc","l10n_pf_islands.state_pf_50","l10n_pf_islands.state_pf_44",11891,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2048","revatua_armateur.fretlist0","revatua_armateur.product_cat_mc","l10n_pf_islands.state_pf_47","l10n_pf_islands.state_pf_44",11891,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2049","revatua_armateur.fretlist0","revatua_armateur.product_cat_mc","l10n_pf_islands.state_pf_46","l10n_pf_islands.state_pf_44",11891,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2050","revatua_armateur.fretlist0","revatua_armateur.product_cat_mc","l10n_pf_islands.state_pf_64","l10n_pf_islands.state_pf_44",11891,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2051","revatua_armateur.fretlist0","revatua_armateur.product_cat_mc","l10n_pf_islands.state_pf_88","l10n_pf_islands.state_pf_44",11891,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2052","revatua_armateur.fretlist0","revatua_armateur.product_cat_mc","l10n_pf_islands.state_pf_35","l10n_pf_islands.state_pf_44",11891,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2053","revatua_armateur.fretlist0","revatua_armateur.product_cat_mc","l10n_pf_islands.state_pf_65","l10n_pf_islands.state_pf_44",11891,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2054","revatua_armateur.fretlist0","revatua_armateur.product_cat_mc","l10n_pf_islands.state_pf_25","l10n_pf_islands.state_pf_44",11891,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2055","revatua_armateur.fretlist0","revatua_armateur.product_cat_mc","l10n_pf_islands.state_pf_23","l10n_pf_islands.state_pf_44",11891,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2056","revatua_armateur.fretlist0","revatua_armateur.product_cat_mc","l10n_pf_islands.state_pf_21","l10n_pf_islands.state_pf_44",11891,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2057","revatua_armateur.fretlist0","revatua_armateur.product_cat_mc","l10n_pf_islands.state_pf_20","l10n_pf_islands.state_pf_44",11891,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2058","revatua_armateur.fretlist0","revatua_armateur.product_cat_mc","l10n_pf_islands.state_pf_19","l10n_pf_islands.state_pf_44",11891,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2059","revatua_armateur.fretlist0","revatua_armateur.product_cat_mc","l10n_pf_islands.state_pf_10","l10n_pf_islands.state_pf_44",11891,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2060","revatua_armateur.fretlist0","revatua_armateur.product_cat_mc","l10n_pf_islands.state_pf_6","l10n_pf_islands.state_pf_44",11891,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2061","revatua_armateur.fretlist0","revatua_armateur.product_cat_mc","l10n_pf_islands.state_pf_5","l10n_pf_islands.state_pf_44",11891,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2062","revatua_armateur.fretlist0","revatua_armateur.product_cat_mc","l10n_pf_islands.state_pf_4","l10n_pf_islands.state_pf_44",11891,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2063","revatua_armateur.fretlist0","revatua_armateur.product_cat_mc","l10n_pf_islands.state_pf_1","l10n_pf_islands.state_pf_44",11891,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2064","revatua_armateur.fretlist0","revatua_armateur.product_cat_mc","l10n_pf_islands.state_pf_12","l10n_pf_islands.state_pf_45",2129,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2065","revatua_armateur.fretlist0","revatua_armateur.product_cat_mc","l10n_pf_islands.state_pf_12","l10n_pf_islands.state_pf_16",2129,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2066","revatua_armateur.fretlist0","revatua_armateur.product_cat_mc","l10n_pf_islands.state_pf_12","l10n_pf_islands.state_pf_54",3128,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2067","revatua_armateur.fretlist0","revatua_armateur.product_cat_mc","l10n_pf_islands.state_pf_12","l10n_pf_islands.state_pf_53",3254,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2068","revatua_armateur.fretlist0","revatua_armateur.product_cat_mc","l10n_pf_islands.state_pf_12","l10n_pf_islands.state_pf_29",3693,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2069","revatua_armateur.fretlist0","revatua_armateur.product_cat_mc","l10n_pf_islands.state_pf_12","l10n_pf_islands.state_pf_44",14144,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2070","revatua_armateur.fretlist0","revatua_armateur.product_cat_mc","l10n_pf_islands.state_pf_45","l10n_pf_islands.state_pf_16",1566,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2071","revatua_armateur.fretlist0","revatua_armateur.product_cat_mc","l10n_pf_islands.state_pf_45","l10n_pf_islands.state_pf_54",2316,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2072","revatua_armateur.fretlist0","revatua_armateur.product_cat_mc","l10n_pf_islands.state_pf_45","l10n_pf_islands.state_pf_53",2503,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2073","revatua_armateur.fretlist0","revatua_armateur.product_cat_mc","l10n_pf_islands.state_pf_45","l10n_pf_islands.state_pf_29",2879,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2074","revatua_armateur.fretlist0","revatua_armateur.product_cat_mc","l10n_pf_islands.state_pf_45","l10n_pf_islands.state_pf_44",14144,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2075","revatua_armateur.fretlist0","revatua_armateur.product_cat_mc","l10n_pf_islands.state_pf_16","l10n_pf_islands.state_pf_54",2503,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2076","revatua_armateur.fretlist0","revatua_armateur.product_cat_mc","l10n_pf_islands.state_pf_16","l10n_pf_islands.state_pf_53",2503,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2077","revatua_armateur.fretlist0","revatua_armateur.product_cat_mc","l10n_pf_islands.state_pf_16","l10n_pf_islands.state_pf_29",2879,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2078","revatua_armateur.fretlist0","revatua_armateur.product_cat_mc","l10n_pf_islands.state_pf_16","l10n_pf_islands.state_pf_44",14144,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2079","revatua_armateur.fretlist0","revatua_armateur.product_cat_mc","l10n_pf_islands.state_pf_54","l10n_pf_islands.state_pf_53",2129,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2080","revatua_armateur.fretlist0","revatua_armateur.product_cat_mc","l10n_pf_islands.state_pf_54","l10n_pf_islands.state_pf_29",1942,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2081","revatua_armateur.fretlist0","revatua_armateur.product_cat_mc","l10n_pf_islands.state_pf_54","l10n_pf_islands.state_pf_44",14144,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2082","revatua_armateur.fretlist0","revatua_armateur.product_cat_mc","l10n_pf_islands.state_pf_53","l10n_pf_islands.state_pf_29",2129,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2083","revatua_armateur.fretlist0","revatua_armateur.product_cat_mc","l10n_pf_islands.state_pf_53","l10n_pf_islands.state_pf_44",14144,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2084","revatua_armateur.fretlist0","revatua_armateur.product_cat_mc","l10n_pf_islands.state_pf_29","l10n_pf_islands.state_pf_44",14144,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2085","revatua_armateur.fretlist0","revatua_armateur.product_cat_mc","l10n_pf_islands.state_pf_80","l10n_pf_islands.state_pf_44",13057,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2086","revatua_armateur.fretlist0","revatua_armateur.product_cat_mc","l10n_pf_islands.state_pf_36","l10n_pf_islands.state_pf_34",6740,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2087","revatua_armateur.fretlist0","revatua_armateur.product_cat_mc","l10n_pf_islands.state_pf_36","l10n_pf_islands.state_pf_51",6740,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2088","revatua_armateur.fretlist0","revatua_armateur.product_cat_mc","l10n_pf_islands.state_pf_36","l10n_pf_islands.state_pf_41",10689,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2089","revatua_armateur.fretlist0","revatua_armateur.product_cat_mc","l10n_pf_islands.state_pf_36","l10n_pf_islands.state_pf_40",11538,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2090","revatua_armateur.fretlist0","revatua_armateur.product_cat_mc","l10n_pf_islands.state_pf_36","l10n_pf_islands.state_pf_44",13057,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2091","revatua_armateur.fretlist0","revatua_armateur.product_cat_mc","l10n_pf_islands.state_pf_34","l10n_pf_islands.state_pf_51",3158,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2092","revatua_armateur.fretlist0","revatua_armateur.product_cat_mc","l10n_pf_islands.state_pf_34","l10n_pf_islands.state_pf_41",5221,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2093","revatua_armateur.fretlist0","revatua_armateur.product_cat_mc","l10n_pf_islands.state_pf_34","l10n_pf_islands.state_pf_40",6740,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2094","revatua_armateur.fretlist0","revatua_armateur.product_cat_mc","l10n_pf_islands.state_pf_34","l10n_pf_islands.state_pf_44",13057,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2095","revatua_armateur.fretlist0","revatua_armateur.product_cat_mc","l10n_pf_islands.state_pf_51","l10n_pf_islands.state_pf_41",3278,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2096","revatua_armateur.fretlist0","revatua_armateur.product_cat_mc","l10n_pf_islands.state_pf_51","l10n_pf_islands.state_pf_40",5102,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2097","revatua_armateur.fretlist0","revatua_armateur.product_cat_mc","l10n_pf_islands.state_pf_51","l10n_pf_islands.state_pf_44",13057,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2098","revatua_armateur.fretlist0","revatua_armateur.product_cat_mc","l10n_pf_islands.state_pf_41","l10n_pf_islands.state_pf_40",2612,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2099","revatua_armateur.fretlist0","revatua_armateur.product_cat_mc","l10n_pf_islands.state_pf_41","l10n_pf_islands.state_pf_44",13057,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2100","revatua_armateur.fretlist0","revatua_armateur.product_cat_mc","l10n_pf_islands.state_pf_40","l10n_pf_islands.state_pf_44",13057,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2101","revatua_armateur.fretlist0","revatua_armateur.product_cat_mc","l10n_pf_islands.state_pf_76","l10n_pf_islands.state_pf_44",10290,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2102","revatua_armateur.fretlist0","revatua_armateur.product_cat_mc","l10n_pf_islands.state_pf_78","l10n_pf_islands.state_pf_26",2872,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2103","revatua_armateur.fretlist0","revatua_armateur.product_cat_mc","l10n_pf_islands.state_pf_78","l10n_pf_islands.state_pf_7",2872,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2104","revatua_armateur.fretlist0","revatua_armateur.product_cat_mc","l10n_pf_islands.state_pf_78","l10n_pf_islands.state_pf_43",2872,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2105","revatua_armateur.fretlist0","revatua_armateur.product_cat_mc","l10n_pf_islands.state_pf_78","l10n_pf_islands.state_pf_33",2872,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2106","revatua_armateur.fretlist0","revatua_armateur.product_cat_mc","l10n_pf_islands.state_pf_78","l10n_pf_islands.state_pf_17",2872,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2107","revatua_armateur.fretlist0","revatua_armateur.product_cat_mc","l10n_pf_islands.state_pf_78","l10n_pf_islands.state_pf_44",10290,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2108","revatua_armateur.fretlist0","revatua_armateur.product_cat_mc","l10n_pf_islands.state_pf_77","l10n_pf_islands.state_pf_26",2872,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2109","revatua_armateur.fretlist0","revatua_armateur.product_cat_mc","l10n_pf_islands.state_pf_77","l10n_pf_islands.state_pf_7",2872,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2110","revatua_armateur.fretlist0","revatua_armateur.product_cat_mc","l10n_pf_islands.state_pf_77","l10n_pf_islands.state_pf_43",2872,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2111","revatua_armateur.fretlist0","revatua_armateur.product_cat_mc","l10n_pf_islands.state_pf_77","l10n_pf_islands.state_pf_33",2872,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2112","revatua_armateur.fretlist0","revatua_armateur.product_cat_mc","l10n_pf_islands.state_pf_77","l10n_pf_islands.state_pf_17",2872,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2113","revatua_armateur.fretlist0","revatua_armateur.product_cat_mc","l10n_pf_islands.state_pf_77","l10n_pf_islands.state_pf_44",10290,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2114","revatua_armateur.fretlist0","revatua_armateur.product_cat_mc","l10n_pf_islands.state_pf_26","l10n_pf_islands.state_pf_7",2274,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2115","revatua_armateur.fretlist0","revatua_armateur.product_cat_mc","l10n_pf_islands.state_pf_26","l10n_pf_islands.state_pf_43",2274,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2116","revatua_armateur.fretlist0","revatua_armateur.product_cat_mc","l10n_pf_islands.state_pf_26","l10n_pf_islands.state_pf_33",2274,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2117","revatua_armateur.fretlist0","revatua_armateur.product_cat_mc","l10n_pf_islands.state_pf_26","l10n_pf_islands.state_pf_17",2274,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2118","revatua_armateur.fretlist0","revatua_armateur.product_cat_mc","l10n_pf_islands.state_pf_26","l10n_pf_islands.state_pf_44",5146,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2119","revatua_armateur.fretlist0","revatua_armateur.product_cat_mc","l10n_pf_islands.state_pf_7","l10n_pf_islands.state_pf_43",1317,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2120","revatua_armateur.fretlist0","revatua_armateur.product_cat_mc","l10n_pf_islands.state_pf_7","l10n_pf_islands.state_pf_33",1317,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2121","revatua_armateur.fretlist0","revatua_armateur.product_cat_mc","l10n_pf_islands.state_pf_7","l10n_pf_islands.state_pf_17",1675,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2122","revatua_armateur.fretlist0","revatua_armateur.product_cat_mc","l10n_pf_islands.state_pf_7","l10n_pf_islands.state_pf_44",2872,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2123","revatua_armateur.fretlist0","revatua_armateur.product_cat_mc","l10n_pf_islands.state_pf_43","l10n_pf_islands.state_pf_33",838,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2124","revatua_armateur.fretlist0","revatua_armateur.product_cat_mc","l10n_pf_islands.state_pf_43","l10n_pf_islands.state_pf_17",1317,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2125","revatua_armateur.fretlist0","revatua_armateur.product_cat_mc","l10n_pf_islands.state_pf_43","l10n_pf_islands.state_pf_44",2872,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2126","revatua_armateur.fretlist0","revatua_armateur.product_cat_mc","l10n_pf_islands.state_pf_33","l10n_pf_islands.state_pf_17",1317,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2127","revatua_armateur.fretlist0","revatua_armateur.product_cat_mc","l10n_pf_islands.state_pf_33","l10n_pf_islands.state_pf_44",2872,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2128","revatua_armateur.fretlist0","revatua_armateur.product_cat_mc","l10n_pf_islands.state_pf_17","l10n_pf_islands.state_pf_44",2872,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2129","revatua_armateur.fretlist0","revatua_armateur.product_cat_mc","l10n_pf_islands.state_pf_106","l10n_pf_islands.state_pf_44",3111,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2130","revatua_armateur.fretlist0","revatua_armateur.product_cat_mc","l10n_pf_islands.state_pf_27","l10n_pf_islands.state_pf_44",1496,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2131","revatua_armateur.fretlist0","revatua_armateur.product_cat_gazole","l10n_pf_islands.state_pf_86","l10n_pf_islands.state_pf_44",18435,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2132","revatua_armateur.fretlist0","revatua_armateur.product_cat_gazole","l10n_pf_islands.state_pf_85","l10n_pf_islands.state_pf_44",18435,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2133","revatua_armateur.fretlist0","revatua_armateur.product_cat_gazole","l10n_pf_islands.state_pf_108","l10n_pf_islands.state_pf_44",18435,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2134","revatua_armateur.fretlist0","revatua_armateur.product_cat_gazole","l10n_pf_islands.state_pf_84","l10n_pf_islands.state_pf_44",18435,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2135","revatua_armateur.fretlist0","revatua_armateur.product_cat_gazole","l10n_pf_islands.state_pf_82","l10n_pf_islands.state_pf_44",18435,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2136","revatua_armateur.fretlist0","revatua_armateur.product_cat_gazole","l10n_pf_islands.state_pf_81","l10n_pf_islands.state_pf_44",18435,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2137","revatua_armateur.fretlist0","revatua_armateur.product_cat_gazole","l10n_pf_islands.state_pf_97","l10n_pf_islands.state_pf_44",17457,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2138","revatua_armateur.fretlist0","revatua_armateur.product_cat_gazole","l10n_pf_islands.state_pf_55","l10n_pf_islands.state_pf_44",17457,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2139","revatua_armateur.fretlist0","revatua_armateur.product_cat_gazole","l10n_pf_islands.state_pf_52","l10n_pf_islands.state_pf_44",17457,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2140","revatua_armateur.fretlist0","revatua_armateur.product_cat_gazole","l10n_pf_islands.state_pf_102","l10n_pf_islands.state_pf_44",17457,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2141","revatua_armateur.fretlist0","revatua_armateur.product_cat_gazole","l10n_pf_islands.state_pf_49","l10n_pf_islands.state_pf_44",17457,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2142","revatua_armateur.fretlist0","revatua_armateur.product_cat_gazole","l10n_pf_islands.state_pf_38","l10n_pf_islands.state_pf_44",17457,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2143","revatua_armateur.fretlist0","revatua_armateur.product_cat_gazole","l10n_pf_islands.state_pf_32","l10n_pf_islands.state_pf_44",17457,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2144","revatua_armateur.fretlist0","revatua_armateur.product_cat_gazole","l10n_pf_islands.state_pf_69","l10n_pf_islands.state_pf_44",17457,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2145","revatua_armateur.fretlist0","revatua_armateur.product_cat_gazole","l10n_pf_islands.state_pf_30","l10n_pf_islands.state_pf_44",17457,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2146","revatua_armateur.fretlist0","revatua_armateur.product_cat_gazole","l10n_pf_islands.state_pf_103","l10n_pf_islands.state_pf_44",17457,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2147","revatua_armateur.fretlist0","revatua_armateur.product_cat_gazole","l10n_pf_islands.state_pf_68","l10n_pf_islands.state_pf_44",17457,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2148","revatua_armateur.fretlist0","revatua_armateur.product_cat_gazole","l10n_pf_islands.state_pf_63","l10n_pf_islands.state_pf_44",16350,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2149","revatua_armateur.fretlist0","revatua_armateur.product_cat_gazole","l10n_pf_islands.state_pf_31","l10n_pf_islands.state_pf_44",16350,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2150","revatua_armateur.fretlist0","revatua_armateur.product_cat_gazole","l10n_pf_islands.state_pf_28","l10n_pf_islands.state_pf_44",16350,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2151","revatua_armateur.fretlist0","revatua_armateur.product_cat_gazole","l10n_pf_islands.state_pf_11","l10n_pf_islands.state_pf_44",16350,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2152","revatua_armateur.fretlist0","revatua_armateur.product_cat_gazole","l10n_pf_islands.state_pf_9","l10n_pf_islands.state_pf_44",16350,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2153","revatua_armateur.fretlist0","revatua_armateur.product_cat_gazole","l10n_pf_islands.state_pf_94","l10n_pf_islands.state_pf_44",15438,1,"2_product_category",2019-01-01 10:00:00
"fretlist0_item2154","revatua_armateur.fretlist0","revatua_armateur.product_cat_gazole","l10n_pf_islands.state_pf_95","l10n_pf_islands.state_pf_44",15438,1,"2_product_category",2019-01-01 10:00:00
